,station_id,bikes_available,docks_available,time
18972106,9,9,5,2014-06-05 01:44:02
19009844,9,5,9,2014-07-01 06:42:03
19071085,9,6,8,2014-08-12 19:34:03
19095589,9,15,0,2014-08-29 19:58:03
19114144,10,2,11,2014-03-11 18:18:03
19234790,10,1,13,2014-06-04 19:59:03
19288079,10,8,6,2014-07-11 20:08:02
19378489,11,5,3,2014-03-12 16:14:02
19378608,11,6,2,2014-03-12 18:13:03
19378646,11,7,1,2014-03-12 18:51:02
19378697,11,8,0,2014-03-12 19:42:03
19379455,11,11,3,2014-03-13 08:20:02
19379457,11,12,2,2014-03-13 08:22:02
19379470,11,11,2,2014-03-13 08:35:02
19379481,11,10,3,2014-03-13 08:46:02
19379522,11,10,7,2014-03-13 09:27:02
19379523,11,11,6,2014-03-13 09:28:02
19379724,11,12,5,2014-03-13 12:49:02
19380016,11,9,8,2014-03-13 17:41:02
19380022,11,8,9,2014-03-13 17:47:02
19381165,11,13,4,2014-03-14 12:50:02
19381258,11,16,1,2014-03-14 14:23:02
19381359,11,7,10,2014-03-14 16:04:02
19381423,11,6,11,2014-03-14 17:08:02
19423958,11,19,0,2014-04-14 12:55:02
19731910,12,6,12,2014-05-15 17:41:04
19731945,12,5,13,2014-05-15 18:16:02
19763981,12,2,17,2014-06-07 00:12:02
19763986,12,1,18,2014-06-07 00:17:03
19841146,12,13,5,2014-07-30 14:28:03
19951787,13,8,6,2014-04-15 18:26:03
20114520,13,10,4,2014-08-06 18:53:02
20115165,13,9,5,2014-08-07 05:38:02
20137595,13,1,13,2014-08-22 19:28:02
20147326,13,14,1,2014-08-29 13:39:02
20223342,14,9,9,2014-04-21 16:32:02
20223404,14,7,11,2014-04-21 17:34:03
20358439,14,10,8,2014-07-24 12:23:03
20360209,14,5,13,2014-07-25 17:53:03
20382193,14,1,18,2014-08-10 00:17:03
20391355,14,11,7,2014-08-16 08:59:02
20598908,16,9,5,2014-07-08 20:12:02
20651527,16,11,3,2014-08-14 09:22:03
20651643,16,10,4,2014-08-14 11:18:02
20713805,21,12,3,2014-03-26 16:25:02
20713925,21,13,2,2014-03-26 18:25:02
20963338,22,13,12,2014-03-17 07:29:02
20963339,22,12,13,2014-03-17 07:30:03
20963886,22,14,11,2014-03-17 16:37:02
20963959,22,15,10,2014-03-17 17:50:03
20965283,22,13,11,2014-03-18 15:54:02
20965308,22,14,10,2014-03-18 16:19:02
20965311,22,15,9,2014-03-18 16:22:02
20965363,22,16,8,2014-03-18 17:14:02
20965470,22,16,9,2014-03-18 19:01:03
21069597,22,8,18,2014-05-31 09:23:02
21069657,22,7,19,2014-05-31 10:23:02
21070306,22,9,17,2014-05-31 21:12:02
21117008,22,6,19,2014-07-03 07:34:02
21117009,22,7,18,2014-07-03 07:35:03
21162115,22,11,14,2014-08-03 15:32:02
21163177,22,10,15,2014-08-04 09:14:03
21164619,22,9,16,2014-08-05 09:16:02
21189392,22,3,24,2014-08-22 14:09:02
21189594,22,2,25,2014-08-22 17:31:03
21378986,23,5,9,2014-07-02 14:03:02
21470948,24,0,2,2014-03-04 11:00:03
21470953,24,1,1,2014-03-04 11:05:02
21538510,24,5,9,2014-04-21 20:07:02
21538515,24,6,8,2014-04-21 20:12:03
21572954,24,2,13,2014-05-15 18:14:03
21653592,24,3,12,2014-07-10 18:12:03
22278926,27,10,4,2014-03-17 18:04:04
22399470,27,4,10,2014-06-10 18:03:03
22399572,27,3,11,2014-06-10 19:45:02
22547174,28,20,2,2014-03-21 09:03:03
22547200,28,21,1,2014-03-21 09:29:02
22547219,28,19,3,2014-03-21 09:48:03
22547321,28,18,4,2014-03-21 11:30:02
22547324,28,17,5,2014-03-21 11:33:03
22547325,28,16,6,2014-03-21 11:34:02
22625890,28,2,20,2014-05-16 07:54:03
22676349,28,17,4,2014-06-20 08:53:03
22676352,28,18,3,2014-06-20 08:56:02
22676358,28,16,5,2014-06-20 09:02:02
22676364,28,15,6,2014-06-20 09:08:02
22705865,28,10,11,2014-07-10 20:49:03
22764236,28,0,22,2014-08-20 09:51:02
22764269,28,1,21,2014-08-20 10:24:02
22766214,28,23,0,2014-08-21 18:49:03
22903807,29,9,13,2014-05-26 16:02:02
22997458,29,8,14,2014-07-30 17:04:03
23070527,30,9,5,2014-03-19 11:58:02
23070559,30,10,4,2014-03-19 12:30:03
23070894,30,11,3,2014-03-19 18:05:03
23083315,30,7,7,2014-03-28 09:06:02
23083335,30,8,6,2014-03-28 09:26:02
23243342,30,14,1,2014-07-18 19:08:03
23280777,30,13,1,2014-08-13 19:14:03
23280802,30,12,2,2014-08-13 19:39:03
23313265,31,12,3,2014-03-05 08:46:02
23358883,31,13,2,2014-04-07 08:52:02
23425511,31,8,6,2014-05-23 15:28:03
23474067,31,14,1,2014-06-26 08:44:03
23474106,31,15,0,2014-06-26 09:23:02
23572330,32,0,11,2014-03-02 14:42:02
23632458,32,1,9,2014-04-14 16:43:02
23632518,32,0,10,2014-04-14 17:43:03
23632646,32,2,8,2014-04-14 19:51:02
23646477,32,11,0,2014-04-24 10:23:02
23730495,32,3,7,2014-06-21 18:43:02
23851484,33,9,4,2014-03-13 20:28:03
23852132,33,8,5,2014-03-14 07:16:03
23871579,33,5,9,2014-03-27 19:23:03
23871609,33,6,8,2014-03-27 19:53:02
23872289,33,4,10,2014-03-28 07:13:03
23872290,33,3,11,2014-03-28 07:14:02
23872353,33,2,12,2014-03-28 08:17:03
23970154,33,1,14,2014-06-05 13:13:03
24102417,34,8,14,2014-03-05 09:51:02
24121468,34,15,7,2014-03-18 16:23:03
24121479,34,14,8,2014-03-18 16:34:02
24221644,34,6,16,2014-05-28 12:54:03
24250862,34,16,4,2014-06-17 19:52:02
24250863,34,14,6,2014-06-17 19:53:03
24250930,34,15,5,2014-06-17 21:00:03
24251638,34,13,7,2014-06-18 08:48:03
24251656,34,12,8,2014-06-18 09:06:02
24251683,34,10,10,2014-06-18 09:33:03
24251688,34,9,11,2014-06-18 09:38:02
24251698,34,11,9,2014-06-18 09:48:02
24254570,34,8,12,2014-06-20 09:40:03
24254664,34,7,13,2014-06-20 11:14:03
24259329,34,6,14,2014-06-23 16:59:03
24262063,34,5,15,2014-06-25 14:33:03
24262230,34,4,16,2014-06-25 17:20:03
24262281,34,3,17,2014-06-25 18:11:03
24262330,34,2,18,2014-06-25 19:00:02
24263210,34,1,19,2014-06-26 09:40:02
24312230,34,1,22,2014-07-30 10:51:02
24536528,35,8,2,2014-07-03 13:09:03
24536763,35,7,3,2014-07-03 17:04:03
24536850,35,9,1,2014-07-03 18:31:02
24537969,35,10,0,2014-07-04 13:10:02
24637159,36,1,14,2014-03-11 11:40:02
25036959,37,5,5,2014-06-15 18:06:03
25137851,37,8,2,2014-08-24 19:49:02
25137856,37,7,3,2014-08-24 19:54:03
25137866,37,6,4,2014-08-24 20:04:02
25368926,38,6,8,2014-08-02 15:15:03
25368927,38,7,7,2014-08-02 15:16:02
25425482,39,11,10,2014-03-12 11:31:02
25425513,39,10,11,2014-03-12 12:02:02
25425535,39,12,9,2014-03-12 12:24:02
25425547,39,12,8,2014-03-12 12:36:02
25425554,39,13,8,2014-03-12 12:43:02
25425609,39,9,12,2014-03-12 13:38:02
25425611,39,8,13,2014-03-12 13:40:02
25425613,39,7,14,2014-03-12 13:42:03
25425864,39,14,7,2014-03-12 17:53:02
25425878,39,15,6,2014-03-12 18:07:02
25425891,39,17,4,2014-03-12 18:20:02
25425907,39,16,5,2014-03-12 18:36:02
25426107,39,13,7,2014-03-12 21:56:02
25427067,39,15,5,2014-03-13 13:56:02
25427210,39,18,3,2014-03-13 16:19:02
25427229,39,19,2,2014-03-13 16:38:03
25427546,39,17,3,2014-03-13 21:55:02
25428268,39,19,1,2014-03-14 09:57:03
25468593,39,11,6,2014-04-12 16:54:03
25468617,39,12,5,2014-04-12 17:18:02
25472546,39,1,17,2014-04-15 10:47:03
25583508,39,13,4,2014-07-01 12:12:03
25583945,39,14,3,2014-07-01 19:29:02
25638649,39,16,1,2014-08-08 19:24:02
25638654,39,15,2,2014-08-08 19:29:03
25698890,41,7,6,2014-03-19 16:30:02
25698905,41,6,7,2014-03-19 16:45:02
25698921,41,5,8,2014-03-19 17:01:03
25698947,41,4,9,2014-03-19 17:27:03
25699049,41,3,10,2014-03-19 19:09:03
25777799,41,1,12,2014-05-14 18:34:03
25777831,41,0,13,2014-05-14 19:06:03
25784369,41,9,4,2014-05-19 08:04:03
25784376,41,10,3,2014-05-19 08:11:03
25784380,41,11,2,2014-05-19 08:15:03
25868179,41,12,1,2014-07-16 12:54:02
25868192,41,13,0,2014-07-16 13:07:03
25951874,42,2,12,2014-03-12 17:05:03
25951918,42,4,10,2014-03-12 17:49:02
26033438,42,0,14,2014-05-09 15:24:02
26033439,42,1,11,2014-05-09 15:25:02
26033440,42,2,10,2014-05-09 15:26:02
26033442,42,3,8,2014-05-09 15:28:03
26033444,42,9,4,2014-05-09 15:30:03
26090913,42,12,1,2014-06-18 13:19:02
26090923,42,10,3,2014-06-18 13:29:02
26121103,42,6,6,2014-07-09 12:29:02
26121133,42,8,5,2014-07-09 12:59:02
26154227,42,4,9,2014-08-01 12:44:02
26254629,45,13,1,2014-04-10 13:58:03
26364012,45,10,3,2014-06-25 13:09:03
26364015,45,11,2,2014-06-25 13:12:03
26370959,45,14,0,2014-06-30 08:56:02
26407324,45,5,8,2014-07-25 15:12:03
26424456,45,8,5,2014-08-06 12:44:02
26424460,45,7,6,2014-08-06 12:48:02
26453443,45,4,9,2014-08-26 15:51:02
26496127,46,4,10,2014-03-25 08:20:02
26673275,46,2,12,2014-07-27 15:54:01
26674645,46,3,11,2014-07-28 14:44:03
26710301,46,12,2,2014-08-22 09:00:03
26710330,46,13,1,2014-08-22 09:29:03
26720388,46,14,0,2014-08-29 09:07:02
26809330,47,17,1,2014-04-30 11:28:02
26849831,47,5,12,2014-05-28 14:30:03
26889980,47,14,3,2014-06-25 11:39:03
26929339,47,10,7,2014-07-22 19:49:03
27056754,48,4,9,2014-04-19 15:21:04
27056755,48,4,8,2014-04-19 15:22:03
27070865,48,10,3,2014-04-29 10:34:03
27070866,48,8,5,2014-04-29 10:35:02
27070867,48,6,7,2014-04-29 10:36:02
27070896,48,7,6,2014-04-29 11:05:03
27070934,48,9,4,2014-04-29 11:43:03
27070993,48,5,8,2014-04-29 12:42:03
27095320,48,11,2,2014-05-16 10:10:02
27144454,48,0,13,2014-06-19 13:04:03
27174468,48,12,1,2014-07-10 09:18:03
27265520,49,10,7,2014-03-11 16:06:02
27265527,49,11,6,2014-03-11 16:13:02
27363157,49,1,17,2014-05-19 18:18:03
27363168,49,0,18,2014-05-19 18:29:02
27378776,49,5,12,2014-05-30 14:37:02
27378777,49,5,11,2014-05-30 14:38:02
27421558,49,6,9,2014-06-29 07:39:04
27421560,49,5,10,2014-06-29 07:41:03
27421563,49,2,9,2014-06-29 07:44:02
27421595,49,3,8,2014-06-29 08:16:02
27421596,49,5,6,2014-06-29 08:17:01
27421597,49,8,3,2014-06-29 08:18:03
27421598,49,5,3,2014-06-29 08:19:04
27421636,49,4,4,2014-06-29 08:57:02
27421766,49,3,5,2014-06-29 11:07:02
27421767,49,3,7,2014-06-29 11:08:02
27421803,49,4,7,2014-06-29 11:44:03
27421820,49,4,9,2014-06-29 12:01:03
27421827,49,3,10,2014-06-29 12:08:03
27421906,49,2,11,2014-06-29 13:27:03
27421935,49,1,12,2014-06-29 13:56:01
27525531,50,19,2,2014-03-09 13:48:03
27525536,50,20,1,2014-03-09 13:53:03
27525539,50,21,0,2014-03-09 13:56:03
27525551,50,18,3,2014-03-09 14:08:02
27661611,50,8,12,2014-06-13 11:31:04
27699196,50,6,15,2014-07-09 13:56:04
27713409,50,5,16,2014-07-19 11:00:03
27722107,50,0,13,2014-07-25 11:58:02
27722172,50,1,12,2014-07-25 13:03:03
27722173,50,2,11,2014-07-25 13:04:02
27722174,50,3,10,2014-07-25 13:05:02
27722177,50,5,8,2014-07-25 13:08:03
27722179,50,4,9,2014-07-25 13:10:04
27791444,51,10,7,2014-03-11 16:40:02
27807167,51,1,16,2014-03-22 14:43:03
27807169,51,1,14,2014-03-22 14:45:03
27822771,51,0,18,2014-04-03 17:34:03
27871554,51,6,11,2014-05-07 14:45:02
27871556,51,7,9,2014-05-07 14:47:01
27871557,51,7,6,2014-05-07 14:48:03
27888927,51,9,8,2014-05-19 16:18:04
27913305,51,12,5,2014-06-05 14:36:03
27913306,51,13,4,2014-06-05 14:37:02
27913307,51,14,2,2014-06-05 14:38:02
27940445,51,7,10,2014-06-24 10:56:03
27952344,51,3,14,2014-07-02 17:15:03
27952346,51,2,15,2014-07-02 17:17:02
27952386,51,0,17,2014-07-02 17:57:02
27952405,51,4,13,2014-07-02 18:16:03
28002584,51,11,6,2014-08-06 14:46:02
28021314,51,16,1,2014-08-19 14:56:02
28063789,54,8,5,2014-03-18 17:59:02
28063790,54,6,7,2014-03-18 18:00:03
28063795,54,7,6,2014-03-18 18:05:02
28063850,54,9,4,2014-03-18 19:00:02
28063853,54,10,3,2014-03-18 19:03:02
28063854,54,11,2,2014-03-18 19:04:01
28063890,54,12,1,2014-03-18 19:40:02
28063894,54,13,0,2014-03-18 19:44:02
28073723,54,5,8,2014-03-25 15:33:03
28314835,55,5,16,2014-03-10 10:16:01
28314837,55,6,15,2014-03-10 10:18:01
28443650,55,13,8,2014-06-09 20:54:03
28508319,55,22,0,2014-07-24 18:54:03
28576003,56,7,11,2014-03-09 20:03:02
28578243,56,16,2,2014-03-11 09:23:02
28578251,56,15,3,2014-03-11 09:31:02
28587353,56,0,18,2014-03-17 17:13:02
28588675,56,4,11,2014-03-18 15:15:02
28588676,56,4,10,2014-03-18 15:16:02
28707820,56,17,1,2014-06-10 15:55:02
28707829,56,18,0,2014-06-10 16:04:02
28850460,57,1,13,2014-03-17 18:31:02
28850476,57,0,14,2014-03-17 18:47:02
28939403,57,4,9,2014-05-19 19:49:02
28939417,57,3,10,2014-05-19 20:03:03
29111846,58,8,5,2014-03-16 15:08:03
29111847,58,9,4,2014-03-16 15:09:02
29111851,58,8,4,2014-03-16 15:13:03
29111853,58,9,3,2014-03-16 15:15:02
29111856,58,8,3,2014-03-16 15:18:03
29111926,58,8,7,2014-03-16 16:28:02
29138884,58,3,15,2014-04-05 16:33:03
29139950,58,2,16,2014-04-06 10:19:02
29140136,58,4,14,2014-04-06 13:25:03
29142924,58,1,17,2014-04-08 11:53:02
29142987,58,0,18,2014-04-08 12:56:03
29147104,58,3,14,2014-04-11 09:33:03
29147109,58,4,13,2014-04-11 09:38:03
29147470,58,16,2,2014-04-11 15:39:04
29147680,58,19,0,2014-04-11 19:09:02
29256588,58,9,8,2014-06-26 10:25:03
29256592,58,8,9,2014-06-26 10:29:03
29256621,58,7,10,2014-06-26 10:58:02
29256622,58,6,11,2014-06-26 10:59:03
29256623,58,5,12,2014-06-26 11:00:02
29258270,58,10,7,2014-06-27 14:27:03
29302325,58,1,16,2014-07-29 15:27:03
29302326,58,1,15,2014-07-29 15:28:03
29302327,58,2,13,2014-07-29 15:29:02
29302331,58,8,8,2014-07-29 15:33:02
29338013,58,14,4,2014-08-23 10:15:03
29355917,59,14,8,2014-03-04 20:43:03
29355990,59,15,7,2014-03-04 21:56:03
29456211,59,21,2,2014-05-14 20:13:03
29456229,59,22,1,2014-05-14 20:31:03
29456304,59,23,0,2014-05-14 21:46:02
29477493,59,9,12,2014-05-29 14:55:03
29487779,59,20,2,2014-06-05 18:21:03
29487790,59,21,1,2014-06-05 18:32:01
29487910,59,19,3,2014-06-05 20:32:02
29506312,59,9,11,2014-06-18 15:14:02
29506313,59,9,10,2014-06-18 15:15:02
29507761,59,4,16,2014-06-19 15:23:03
29507763,59,4,14,2014-06-19 15:25:02
29519241,59,15,6,2014-06-27 14:43:03
29566987,59,16,6,2014-07-30 18:40:02
29567013,59,17,5,2014-07-30 19:06:02
29567019,59,18,4,2014-07-30 19:12:02
29754901,60,5,8,2014-06-08 14:34:02
29754902,60,3,10,2014-06-08 14:35:02
29754906,60,4,9,2014-06-08 14:39:02
29754907,60,1,12,2014-06-08 14:40:03
29754908,60,0,13,2014-06-08 14:41:03
29754946,60,6,7,2014-06-08 15:19:02
29754953,60,8,5,2014-06-08 15:26:02
29881435,61,13,13,2014-03-04 11:43:03
29901379,61,17,9,2014-03-18 09:08:03
29914605,61,20,6,2014-03-27 13:34:02
29914666,61,21,5,2014-03-27 14:35:02
29914668,61,22,4,2014-03-27 14:37:03
29914803,61,23,3,2014-03-27 16:52:02
29914854,61,24,2,2014-03-27 17:43:02
29914855,61,25,1,2014-03-27 17:44:03
29959044,61,3,23,2014-04-28 17:07:03
29959045,61,2,24,2014-04-28 17:08:02
29959057,61,1,25,2014-04-28 17:20:03
29959058,61,0,26,2014-04-28 17:21:02
29990276,61,13,12,2014-05-20 09:40:02
29990282,61,14,11,2014-05-20 09:46:03
29990283,61,16,9,2014-05-20 09:47:03
29990285,61,17,8,2014-05-20 09:49:03
29990286,61,18,7,2014-05-20 09:50:03
29990288,61,19,6,2014-05-20 09:52:03
29990300,61,20,5,2014-05-20 10:04:03
29990306,61,21,4,2014-05-20 10:10:02
30000960,61,26,0,2014-05-27 19:44:03
30019601,61,0,25,2014-06-09 18:25:02
30019611,61,1,24,2014-06-09 18:35:02
30019626,61,1,23,2014-06-09 18:50:02
30019649,61,2,23,2014-06-09 19:13:02
30019661,61,2,22,2014-06-09 19:25:03
30019671,61,4,20,2014-06-09 19:35:02
30019676,61,4,21,2014-06-09 19:40:03
30019677,61,3,22,2014-06-09 19:41:02
30019699,61,7,18,2014-06-09 20:03:02
30019701,61,12,13,2014-06-09 20:05:03
30044971,61,23,2,2014-06-27 09:15:02
30044972,61,24,1,2014-06-27 09:16:02
30044976,61,25,0,2014-06-27 09:20:04
30072401,61,15,10,2014-07-16 10:25:02
30075531,61,8,17,2014-07-18 14:35:02
30075556,61,10,15,2014-07-18 15:00:02
30075569,61,6,19,2014-07-18 15:13:01
30075608,61,5,20,2014-07-18 15:52:03
30090950,61,11,14,2014-07-29 07:45:02
30091039,61,22,3,2014-07-29 09:14:02
30141489,62,6,11,2014-03-02 10:08:02
30145621,62,4,13,2014-03-05 07:00:02
30293507,62,14,4,2014-06-18 17:37:03
30300583,62,16,2,2014-06-23 15:33:02
30306119,62,5,12,2014-06-27 11:49:02
30310169,62,9,8,2014-06-30 07:19:03
30310184,62,8,9,2014-06-30 07:34:02
30310205,62,10,7,2014-06-30 07:55:03
30310260,62,7,10,2014-06-30 08:50:02
30310696,62,11,6,2014-06-30 16:06:02
30310697,62,13,4,2014-06-30 16:07:02
30310698,62,15,2,2014-06-30 16:08:02
30310699,62,16,1,2014-06-30 16:09:03
30310759,62,14,3,2014-06-30 17:09:03
30313499,62,6,9,2014-07-02 14:49:03
30350991,62,12,3,2014-07-28 15:52:02
30352485,62,15,3,2014-07-29 16:46:03
30352487,62,17,1,2014-07-29 16:48:03
30352500,62,18,0,2014-07-29 17:01:03
30455663,63,9,8,2014-04-09 16:16:03
30458163,63,18,0,2014-04-11 09:56:02
30613282,63,0,17,2014-07-30 06:48:03
30777495,64,10,3,2014-05-22 15:41:02
30835008,64,13,0,2014-07-01 14:14:03
30839357,64,4,8,2014-07-04 14:43:02
30839358,64,5,7,2014-07-04 14:44:03
30987200,65,6,7,2014-04-15 14:54:03
31017446,65,7,5,2014-05-06 15:03:02
31017447,65,8,4,2014-05-06 15:04:02
31036338,65,3,10,2014-05-19 17:55:03
31036339,65,4,9,2014-05-19 17:56:02
31036357,65,2,11,2014-05-19 18:14:03
31078073,65,8,5,2014-06-17 17:30:03
31078074,65,11,2,2014-06-17 17:31:02
31078084,65,12,1,2014-06-17 17:41:03
31078086,65,13,0,2014-06-17 17:43:04
31078108,65,10,3,2014-06-17 18:05:02
31080430,65,6,5,2014-06-19 08:47:02
31080433,65,5,6,2014-06-19 08:50:02
31080434,65,3,8,2014-06-19 08:51:02
31080435,65,4,7,2014-06-19 08:52:02
31080439,65,1,10,2014-06-19 08:56:03
31080442,65,2,9,2014-06-19 08:59:02
31080459,65,8,3,2014-06-19 09:16:02
31080462,65,9,2,2014-06-19 09:19:03
31080475,65,10,1,2014-06-19 09:32:02
31080476,65,11,0,2014-06-19 09:33:03
31080926,65,0,11,2014-06-19 17:03:02
31108295,65,1,12,2014-07-08 17:12:02
31108299,65,0,13,2014-07-08 17:16:04
31139820,65,9,3,2014-07-30 14:48:03
31201553,66,15,3,2014-03-11 12:46:02
31224689,66,5,11,2014-03-27 14:22:03
31224690,66,5,10,2014-03-27 14:23:01
31300645,66,2,14,2014-05-20 15:13:02
31300646,66,2,13,2014-05-20 15:14:02
31319027,66,7,10,2014-06-02 09:35:03
31319034,66,5,12,2014-06-02 09:42:02
31340644,66,17,1,2014-06-17 09:52:02
31358210,66,8,7,2014-06-29 14:38:01
31582074,67,5,20,2014-06-02 09:53:03
31582088,67,6,19,2014-06-02 10:07:03
31627069,67,23,2,2014-07-03 15:48:03
31652942,67,8,17,2014-07-21 15:12:02
31927190,68,14,3,2014-07-29 10:11:02
31927353,68,15,2,2014-07-29 12:54:02
31927420,68,16,1,2014-07-29 14:01:02
31927466,68,13,4,2014-07-29 14:47:02
31959151,68,7,9,2014-08-20 14:52:02
31980963,69,16,4,2014-03-04 18:28:02
31980972,69,15,5,2014-03-04 18:37:02
31980973,69,14,6,2014-03-04 18:38:02
31980988,69,17,3,2014-03-04 18:53:02
31980989,69,18,2,2014-03-04 18:54:02
31993802,69,6,15,2014-03-13 17:28:02
31993807,69,5,16,2014-03-13 17:33:02
31993817,69,4,17,2014-03-13 17:43:02
31993844,69,7,14,2014-03-13 18:10:03
31993855,69,8,13,2014-03-13 18:21:02
31993860,69,9,12,2014-03-13 18:26:03
32020788,69,4,16,2014-04-02 18:01:02
32020797,69,5,15,2014-04-02 18:10:02
32020798,69,7,12,2014-04-02 18:11:02
32020803,69,5,14,2014-04-02 18:16:03
32020811,69,6,13,2014-04-02 18:24:02
32020814,69,8,11,2014-04-02 18:27:03
32020823,69,9,10,2014-04-02 18:36:02
32020839,69,10,9,2014-04-02 18:52:02
32020853,69,12,7,2014-04-02 19:06:03
32020863,69,11,8,2014-04-02 19:16:03
32020873,69,13,6,2014-04-02 19:26:02
32020912,69,11,9,2014-04-02 20:05:03
32020913,69,11,10,2014-04-02 20:06:03
32020921,69,12,9,2014-04-02 20:14:02
32037972,69,2,19,2014-04-14 16:30:03
32037975,69,1,20,2014-04-14 16:33:02
32037982,69,1,19,2014-04-14 16:40:03
32037983,69,0,20,2014-04-14 16:41:02
32037993,69,2,18,2014-04-14 16:51:02
32038026,69,3,17,2014-04-14 17:24:03
32038032,69,6,14,2014-04-14 17:30:03
32038033,69,7,13,2014-04-14 17:31:03
32038991,69,3,18,2014-04-15 09:29:02
32039091,69,0,21,2014-04-15 11:09:02
32039504,69,10,11,2014-04-15 18:02:02
32051029,69,9,11,2014-04-23 18:08:04
32051031,69,10,10,2014-04-23 18:10:02
32051038,69,8,12,2014-04-23 18:17:02
32051056,69,12,8,2014-04-23 18:35:02
32051073,69,13,7,2014-04-23 18:52:02
32069750,69,19,1,2014-05-06 18:11:02
32069753,69,20,0,2014-05-06 18:14:03
32078409,69,18,1,2014-05-12 18:30:03
32078415,69,17,2,2014-05-12 18:36:03
32078419,69,15,4,2014-05-12 18:40:02
32078423,69,14,5,2014-05-12 18:44:03
32078449,69,16,3,2014-05-12 19:10:03
32239400,70,9,8,2014-03-01 13:56:03
32286129,70,5,12,2014-04-04 08:33:02
32327004,70,7,10,2014-05-02 17:56:03
32327009,70,3,14,2014-05-02 18:01:03
32706511,71,8,9,2014-07-22 15:25:03
32855706,72,4,17,2014-05-04 14:00:03
32855727,72,3,18,2014-05-04 14:21:02
32855749,72,2,19,2014-05-04 14:43:03
32855770,72,5,16,2014-05-04 15:04:02
32870256,72,9,12,2014-05-14 16:30:02
32870268,72,10,11,2014-05-14 16:42:03
32870291,72,11,10,2014-05-14 17:05:03
32870293,72,12,9,2014-05-14 17:07:02
32870327,72,14,7,2014-05-14 17:41:02
32870342,72,15,6,2014-05-14 17:56:02
32870350,72,13,8,2014-05-14 18:04:03
32870429,72,16,5,2014-05-14 19:23:03
32918845,72,1,20,2014-06-17 10:19:02
32918868,72,0,21,2014-06-17 10:42:02
32977786,72,10,10,2014-07-28 08:51:02
32977790,72,9,11,2014-07-28 08:55:02
32977794,72,8,12,2014-07-28 08:59:02
32977813,72,7,13,2014-07-28 09:18:03
32977816,72,6,13,2014-07-28 09:21:02
32977819,72,7,12,2014-07-28 09:24:02
32977837,72,5,14,2014-07-28 09:42:02
32977843,72,4,15,2014-07-28 09:48:03
32977850,72,3,16,2014-07-28 09:55:02
32977878,72,2,17,2014-07-28 10:23:04
32977929,72,1,18,2014-07-28 11:14:02
33124553,73,4,9,2014-05-08 14:58:02
33124554,73,6,7,2014-05-08 14:59:03
33126984,73,8,5,2014-05-10 07:29:02
33203209,73,11,1,2014-07-04 07:33:02
33324700,74,13,8,2014-03-26 17:40:02
33324702,74,14,7,2014-03-26 17:42:02
33324706,74,12,9,2014-03-26 17:46:02
33324712,74,11,10,2014-03-26 17:52:03
33324758,74,10,11,2014-03-26 18:38:02
33324773,74,15,6,2014-03-26 18:53:03
33324827,74,16,5,2014-03-26 19:47:02
33324838,74,17,4,2014-03-26 19:58:02
33325638,74,9,12,2014-03-27 09:18:03
33325644,74,8,13,2014-03-27 09:24:02
33325649,74,7,14,2014-03-27 09:29:02
33346691,74,4,18,2014-04-12 07:03:02
33349928,74,3,19,2014-04-14 13:00:02
33349930,74,2,20,2014-04-14 13:02:02
33349990,74,5,17,2014-04-14 14:02:02
33350104,74,1,21,2014-04-14 15:56:02
33350194,74,0,22,2014-04-14 17:26:03
33371863,74,6,15,2014-04-29 18:37:03
33371871,74,5,16,2014-04-29 18:45:03
33371901,74,4,17,2014-04-29 19:15:02
33371916,74,3,18,2014-04-29 19:30:03
33371958,74,2,19,2014-04-29 20:12:03
33434602,74,1,20,2014-06-12 08:17:03
33434632,74,0,21,2014-06-12 08:47:02
33434846,74,4,16,2014-06-12 12:21:02
33435246,74,22,0,2014-06-12 19:01:03
33472331,74,7,13,2014-07-08 13:06:03
33472336,74,6,14,2014-07-08 13:11:02
33515500,74,20,1,2014-08-07 12:46:02
33515521,74,19,2,2014-08-07 13:07:02
33515523,74,18,3,2014-08-07 13:09:03
33568735,75,5,12,2014-03-13 13:06:02
33568743,75,6,11,2014-03-13 13:14:03
33568772,75,7,10,2014-03-13 13:43:03
33568859,75,4,13,2014-03-13 15:10:02
33568869,75,3,14,2014-03-13 15:20:03
33568953,75,2,15,2014-03-13 16:44:02
33569064,75,1,16,2014-03-13 18:35:02
33577729,75,17,1,2014-03-19 19:00:03
33979278,76,17,1,2014-06-25 06:35:02
34006993,76,12,5,2014-07-14 12:30:02
34006994,76,13,4,2014-07-14 12:31:02
34007058,76,11,6,2014-07-14 13:35:02
34007143,76,10,7,2014-07-14 15:00:02
34007220,76,9,8,2014-07-14 16:17:03
34007243,76,8,9,2014-07-14 16:40:03
34007244,76,7,10,2014-07-14 16:41:02
34007285,76,6,11,2014-07-14 17:22:03
34007300,76,5,12,2014-07-14 17:37:02
34007301,76,4,13,2014-07-14 17:38:02
34007303,76,3,14,2014-07-14 17:40:03
34008249,76,14,3,2014-07-15 09:26:03
34008250,76,15,2,2014-07-15 09:27:02
34008352,76,16,1,2014-07-15 11:09:04
34008517,76,17,0,2014-07-15 13:54:02
34018838,76,2,15,2014-07-22 18:06:02
34018848,76,1,16,2014-07-22 18:16:03
34018878,76,0,17,2014-07-22 18:46:02
34053224,76,1,15,2014-08-15 15:12:02
